Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51550,Chesapeake City,Chesapeake,7,2.9
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51199,York County,Peninsula,1,1.4
6/2/2025,2019,All-Drug,Locality,51830,Williamsburg City,Peninsula,4,26.7
6/2/2025,2019,Cocaine,Locality,51830,Williamsburg City,Peninsula,1,6.7
6/2/2025,2021,Methadone,Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2025†,Heroin,Locality,51005,Alleghany County,Alleghany,0,0
6/2/2025,2019,All-Drug,Locality,51125,Nelson County,Blue Ridge,3,20.1
6/2/2025,2020,All-Drug,Locality,51119,Middlesex County,Three Rivers,3,28.4
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51540,Charlottesville City,Blue Ridge,2,4.3
6/2/2025,2022,Psychostimulant,Locality,51685,Manassas Park City,Prince William,1,5.6
6/2/2025,2023,Psychostimulant,Locality,51165,Rockingham County,Central Shenandoah,9,10.9
6/2/2025,2019,All-Drug,Locality,51735,Poquoson City,Peninsula,2,16.3
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51179,Stafford County,Rappahannock,28,17.9
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,0,0
6/2/2025,2022,Cocaine,Locality,51133,Northumberland County,Three Rivers,1,8.3
6/2/2025,2024^,Cocaine,Locality,51077,Grayson County,Mount Rogers,0,0
6/2/2025,2023,Benzodiazepine,Locality,51690,Martinsville City,West Piedmont,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51109,Louisa County,Blue Ridge,0,0
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51735,Poquoson City,Peninsula,4,32.6
6/2/2025,2022,All-Drug,Locality,51133,Northumberland County,Three Rivers,2,16.6
6/2/2025,2024^,Heroin,Locality,51059,Fairfax County,Fairfax,2,0.2
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51169,Scott County,Lenowisco,2,9.3
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51149,Prince George County,Crater,2,5.2
6/2/2025,2022,Any Opioids,Locality,51087,Henrico County,Henrico,108,32.4
6/2/2025,2022,Cocaine,Locality,51085,Hanover County,Chickahominy,12,11.1
6/2/2025,2025†,Benzodiazepine,Locality,51015,Augusta County,Central Shenandoah,0,0
6/2/2025,2022,Any Opioids,Locality,51021,Bland County,Mount Rogers,3,48.1
6/2/2025,2022,All-Drug,Locality,51730,Petersburg City,Crater,33,108.4
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51125,Nelson County,Blue Ridge,0,0
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51590,Danville City,Pittsylvania/Danville,4,10
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51610,Falls Church City,Fairfax,0,0
6/2/2025,2024^,Heroin,Locality,51049,Cumberland County,Piedmont,0,0
6/2/2025,2024^,Psychostimulant,Locality,51520,Bristol City,Mount Rogers,1,5.8
6/2/2025,2021,Any Opioids,Locality,51133,Northumberland County,Three Rivers,10,82.9
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,0,0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51043,Clarke County,Lord Fairfax,1,6.8
6/2/2025,2022,Methadone,Locality,51147,Prince Edward County,Piedmont,0,0
6/2/2025,2020,All-Drug,Locality,51550,Chesapeake City,Chesapeake,60,24.3
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,2,4.9
6/2/2025,2019,Heroin,Locality,51067,Franklin County,West Piedmont,1,1.8
6/2/2025,2021,Methadone,Locality,51199,York County,Peninsula,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51590,Danville City,Pittsylvania/Danville,4,10
6/2/2025,2020,All-Drug,Locality,51720,Norton City,Lenowisco,1,25.1
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51013,Arlington County,Arlington,3,1.2
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51027,Buchanan County,Cumberland Plateau,2,9.7
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51061,Fauquier County,Rappahannock/Rapidan,*,*
6/2/2025,2020,Any Opioids,Locality,51105,Lee County,Lenowisco,5,21.5
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51153,Prince William County,Prince William,3,0.6
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51067,Franklin County,West Piedmont,3,5.3
6/2/2025,2024^,All-Drug,Locality,51630,Fredericksburg City,Rappahannock,4,13.6
6/2/2025,2024^,All-Drug,Locality,51683,Manassas City,Prince William,10,24.5
6/2/2025,2019,Cocaine,Locality,51035,Carroll County,Mount Rogers,0,0
6/2/2025,2019,Heroin,Locality,51139,Page County,Lord Fairfax,1,4.2
6/2/2025,2019,All-Drug,Locality,51685,Manassas Park City,Prince William,2,11.4
6/2/2025,2024^,Cocaine,Locality,51630,Fredericksburg City,Rappahannock,2,6.8
6/2/2025,2025†,All-Drug,Locality,51071,Giles County,New River,*,*
6/2/2025,2025†,Heroin,Locality,51775,Salem City,Alleghany,0,0
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51057,Essex County,Three Rivers,0,0
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51830,Williamsburg City,Peninsula,1,6.6
6/2/2025,2020,Heroin,Locality,51111,Lunenburg County,Piedmont,1,8.2
6/2/2025,2022,Heroin,Locality,51029,Buckingham County,Piedmont,0,0
6/2/2025,2021,Benzodiazepine,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51730,Petersburg City,Crater,0,0
6/2/2025,2019,Cocaine,Locality,51685,Manassas Park City,Prince William,0,0
6/2/2025,2019,Psychostimulant,Locality,51133,Northumberland County,Three Rivers,0,0
6/2/2025,2022,Any Opioids,Locality,51620,Franklin City,Western Tidewater,4,51.1
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51171,Shenandoah County,Lord Fairfax,8,18.2
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,2,8.2
6/2/2025,2020,All-Drug,Locality,51141,Patrick County,West Piedmont,12,68.6
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51003,Albemarle County,Blue Ridge,2,1.8
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51570,Colonial Heights City,Chesterfield,0,0
6/2/2025,2023,Psychostimulant,Locality,51840,Winchester City,Lord Fairfax,1,3.6
6/2/2025,2020,Methadone,Locality,51103,Lancaster County,Three Rivers,1,9.4
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51185,Tazewell County,Cumberland Plateau,1,2.5
6/2/2025,2024^,Any Opioids,Locality,51131,Northampton County,Eastern Shore,1,8.6
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,3,7.5
6/2/2025,2019,All-Drug,Locality,51820,Waynesboro City,Central Shenandoah,10,44.2
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51009,Amherst County,Central Virginia,0,0
6/2/2025,2020,All-Drug,Locality,51045,Craig County,Alleghany,2,39.4
6/2/2025,2020,Psychostimulant,Locality,51730,Petersburg City,Crater,2,6.6
6/2/2025,2023,Psychostimulant,Locality,51079,Greene County,Blue Ridge,1,5
6/2/2025,2020,All-Drug,Locality,51069,Frederick County,Lord Fairfax,27,29.6
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,10,32.6
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51087,Henrico County,Henrico,7,2.1
6/2/2025,2019,Cocaine,Locality,51820,Waynesboro City,Central Shenandoah,0,0
6/2/2025,2019,Cocaine,Locality,51179,Stafford County,Rappahannock,7,4.6
6/2/2025,2025†,All-Drug,Locality,51023,Botetourt County,Alleghany,*,*
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51085,Hanover County,Chickahominy,14,13
6/2/2025,2022,Heroin,Locality,51047,Culpeper County,Rappahannock/Rapidan,3,5.6
6/2/2025,2025†,Cocaine,Locality,51001,Accomack County,Eastern Shore,0,0
6/2/2025,2024^,Any Opioids,Locality,51089,Henry County,West Piedmont,8,15.9
6/2/2025,2019,Heroin,Locality,51193,Westmoreland County,Three Rivers,4,22.2
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51810,Virginia Beach City,Virginia Beach,86,19.1
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51177,Spotsylvania County,Rappahannock,51,36.8
6/2/2025,2021,All-Drug,Locality,51085,Hanover County,Chickahominy,29,26.8
6/2/2025,2023,Cocaine,Locality,51119,Middlesex County,Three Rivers,0,0
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51005,Alleghany County,Alleghany,5,34
6/2/2025,2020,Psychostimulant,Locality,51775,Salem City,Alleghany,1,3.9
6/2/2025,2022,Benzodiazepine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,2,3.3
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51820,Waynesboro City,Central Shenandoah,2,8.8
6/2/2025,2020,Psychostimulant,Locality,51036,Charles City County,Chickahominy,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,1,8.5
6/2/2025,2019,Psychostimulant,Locality,51121,Montgomery County,New River,1,1
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51177,Spotsylvania County,Rappahannock,16,11.6
6/2/2025,2019,Heroin,Locality,51011,Appomattox County,Central Virginia,0,0
6/2/2025,2025†,All-Drug,Locality,51143,Pittsylvania County,Pittsylvania/Danville,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51820,Waynesboro City,Central Shenandoah,6,26.4
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51810,Virginia Beach City,Virginia Beach,*,*
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51105,Lee County,Lenowisco,1,4.3
6/2/2025,2024^,Cocaine,Locality,51187,Warren County,Lord Fairfax,2,4.9
6/2/2025,2025†,Cocaine,Locality,51680,Lynchburg City,Central Virginia,*,*
6/2/2025,2023,Benzodiazepine,Locality,51830,Williamsburg City,Peninsula,0,0
6/2/2025,2019,Methadone,Locality,51111,Lunenburg County,Piedmont,0,0
6/2/2025,2019,All-Drug,Locality,51105,Lee County,Lenowisco,5,21.3
6/2/2025,2021,Heroin,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51059,Fairfax County,Fairfax,*,*
6/2/2025,2025†,Benzodiazepine,Locality,51775,Salem City,Alleghany,0,0
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51660,Harrisonburg City,Central Shenandoah,1,1.9
6/2/2025,2022,Benzodiazepine,Locality,51029,Buckingham County,Piedmont,0,0
6/2/2025,2024^,All-Drug,Locality,51173,Smyth County,Mount Rogers,6,19.9
6/2/2025,2025†,Heroin,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2022,Benzodiazepine,Locality,51111,Lunenburg County,Piedmont,1,8.2
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51670,Hopewell City,Crater,8,35.8
6/2/2025,2021,Benzodiazepine,Locality,51027,Buchanan County,Cumberland Plateau,0,0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51135,Nottoway County,Piedmont,0,0
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51057,Essex County,Three Rivers,1,9.1
6/2/2025,2019,Benzodiazepine,Locality,51139,Page County,Lord Fairfax,0,0
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51081,Greensville County,Crater,0,0
6/2/2025,2020,Methadone,Locality,51720,Norton City,Lenowisco,0,0
6/2/2025,2019,All-Drug,Locality,51183,Sussex County,Crater,2,17.9
6/2/2025,2020,Methadone,Locality,51550,Chesapeake City,Chesapeake,2,0.8
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51199,York County,Peninsula,11,16.1
6/2/2025,2023,Any Opioids,Locality,51595,Emporia City,Crater,0,0
6/2/2025,2021,All-Drug,Locality,51199,York County,Peninsula,6,8.7
6/2/2025,2019,Heroin,Locality,51057,Essex County,Three Rivers,0,0
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51680,Lynchburg City,Central Virginia,16,19.6
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51139,Page County,Lord Fairfax,1,4.2
6/2/2025,2022,All-Drug,Locality,51147,Prince Edward County,Piedmont,2,8.7
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51775,Salem City,Alleghany,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51540,Charlottesville City,Blue Ridge,13,27.7
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51187,Warren County,Lord Fairfax,17,42
6/2/2025,2021,Heroin,Locality,51590,Danville City,Pittsylvania/Danville,2,5
6/2/2025,2019,Methadone,Locality,51660,Harrisonburg City,Central Shenandoah,0,0
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51029,Buckingham County,Piedmont,0,0
6/2/2025,2019,Heroin,Locality,51155,Pulaski County,New River,0,0
6/2/2025,2021,All-Drug,Locality,51163,Rockbridge County,Central Shenandoah,2,8.8
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51063,Floyd County,New River,2,12.7
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51065,Fluvanna County,Blue Ridge,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51570,Colonial Heights City,Chesterfield,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51169,Scott County,Lenowisco,1,4.6
6/2/2025,2023,Any Opioids,Locality,51999,Unknown,Unknown,2,N/A
6/2/2025,2023,Any Opioids,Locality,51083,Halifax County,Southside,9,26.8
6/2/2025,2021,All-Drug,Locality,51025,Brunswick County,Southside,8,49.9
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51145,Powhatan County,Chesterfield,8,26.5
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51031,Campbell County,Central Virginia,5,9
6/2/2025,2019,Methadone,Locality,51735,Poquoson City,Peninsula,0,0
6/2/2025,2023,Heroin,Locality,51540,Charlottesville City,Blue Ridge,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51093,Isle of Wight County,Western Tidewater,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51025,Brunswick County,Southside,4,24.6
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,7,17.6
6/2/2025,2024^,Cocaine,Locality,51820,Waynesboro City,Central Shenandoah,2,8.8
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,88,36.2
6/2/2025,2022,Any Opioids,Locality,51019,Bedford County,Central Virginia,26,32.6
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51185,Tazewell County,Cumberland Plateau,25,61.7
6/2/2025,2021,Cocaine,Locality,51810,Virginia Beach City,Virginia Beach,36,8
6/2/2025,2021,All-Drug,Locality,51810,Virginia Beach City,Virginia Beach,114,25.3
6/2/2025,2023,Methadone,Locality,51081,Greensville County,Crater,0,0
6/2/2025,2024^,All-Drug,Locality,51820,Waynesboro City,Central Shenandoah,6,26.4
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,1,3.3
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51141,Patrick County,West Piedmont,0,0
6/2/2025,2025†,Psychostimulant,Locality,51510,Alexandria City,Alexandria,0,0
6/2/2025,2019,Any Opioids,Locality,51131,Northampton County,Eastern Shore,2,17.1
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51009,Amherst County,Central Virginia,0,0
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51185,Tazewell County,Cumberland Plateau,5,12.3
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51069,Frederick County,Lord Fairfax,0,0
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51045,Craig County,Alleghany,0,0
6/2/2025,2020,Any Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,17,31.7
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,2,8.4
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51003,Albemarle County,Blue Ridge,1,0.9
6/2/2025,2021,All-Drug,Locality,51075,Goochland County,Chickahominy,3,12.3
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51660,Harrisonburg City,Central Shenandoah,0,0
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,0,0
6/2/2025,2021,Psychostimulant,Locality,51015,Augusta County,Central Shenandoah,3,3.9
6/2/2025,2023,Benzodiazepine,Locality,51790,Staunton City,Central Shenandoah,1,4
6/2/2025,2025†,Cocaine,Locality,51165,Rockingham County,Central Shenandoah,0,0
6/2/2025,2022,Benzodiazepine,Locality,51067,Franklin County,West Piedmont,1,1.8
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,1,4
6/2/2025,2022,Any Opioids,Locality,51550,Chesapeake City,Chesapeake,62,25.1
6/2/2025,2024^,All-Drug,Locality,51670,Hopewell City,Crater,11,49.2
6/2/2025,2024^,Methadone,Locality,51181,Surry County,Crater,0,0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51163,Rockbridge County,Central Shenandoah,1,4.4
6/2/2025,2019,Benzodiazepine,Locality,51590,Danville City,Pittsylvania/Danville,0,0
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,15,40
6/2/2025,2024^,Psychostimulant,Locality,51059,Fairfax County,Fairfax,9,0.8
6/2/2025,2022,Any Opioids,Locality,51720,Norton City,Lenowisco,0,0
6/2/2025,2025†,Methadone,Locality,51630,Fredericksburg City,Rappahannock,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51175,Southampton County,Western Tidewater,4,22.7
6/2/2025,2020,Cocaine,Locality,51061,Fauquier County,Rappahannock/Rapidan,1,1.4
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,0,0
6/2/2025,2020,All-Drug,Locality,51061,Fauquier County,Rappahannock/Rapidan,11,15.4
6/2/2025,2025†,All-Drug,Locality,51171,Shenandoah County,Lord Fairfax,0,0
6/2/2025,2025†,Heroin,Locality,51510,Alexandria City,Alexandria,0,0
6/2/2025,2023,Heroin,Locality,51600,Fairfax City,Fairfax,0,0
6/2/2025,2025†,Any Opioids,Locality,51053,Dinwiddie County,Crater,0,0
6/2/2025,2021,All-Drug,Locality,51065,Fluvanna County,Blue Ridge,6,21.9
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,1,4
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51149,Prince George County,Crater,1,2.6
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2021,Benzodiazepine,Locality,51678,Lexington City,Central Shenandoah,0,0
6/2/2025,2025†,Psychostimulant,Locality,51660,Harrisonburg City,Central Shenandoah,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51051,Dickenson County,Cumberland Plateau,0,0
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51087,Henrico County,Henrico,1,0.3
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51109,Louisa County,Blue Ridge,7,18.4
6/2/2025,2025†,Heroin,Locality,51620,Franklin City,Western Tidewater,0,0
6/2/2025,2023,Methadone,Locality,51770,Roanoke City,Roanoke City,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51179,Stafford County,Rappahannock,5,3.2
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,0,0
