data_extract_date,Overdose Death Year,drug_class,Overdose Death Geography Level,Overdose Death FIPS,vdh_geography_name,health_district,Overdose Death Count,"Overdose Death Rate per 100,000 Residents",year,fips,overdose_count,overdose_rate,locality_name,locality_type,labor_force,employed,unemployed,unemployment_rate,population
6/2/2025,2019,Cocaine,Locality,51091,Highland County,Central Shenandoah,0,0,2019,51091,0,0.0,Highland County,county,924.0,891.0,33.0,3.6,2244.0
6/2/2025,2019,Cocaine,Locality,51093,Isle of Wight County,Western Tidewater,0,0,2019,51093,0,0.0,Isle of Wight County,county,19379.0,18829.0,550.0,2.8,38535.0
6/2/2025,2019,Cocaine,Locality,51095,James City County,Peninsula,2,2.6,2019,51095,2,2.6,James City County,city,35310.0,34340.0,970.0,2.7,76633.0
6/2/2025,2019,Cocaine,Locality,51097,King and Queen County,Three Rivers,0,0,2019,51097,0,0.0,King and Queen County,county,3554.0,3451.0,103.0,2.9,6715.0
6/2/2025,2019,Cocaine,Locality,51099,King George County,Rappahannock,1,3.7,2019,51099,1,3.7,King George County,county,13534.0,13186.0,348.0,2.6,26084.0
6/2/2025,2019,Cocaine,Locality,51101,King William County,Three Rivers,0,0,2019,51101,0,0.0,King William County,county,9525.0,9276.0,249.0,2.6,17537.0
6/2/2025,2019,Cocaine,Locality,51103,Lancaster County,Three Rivers,0,0,2019,51103,0,0.0,Lancaster County,county,4498.0,4268.0,230.0,5.1,11008.0
6/2/2025,2019,Cocaine,Locality,51105,Lee County,Lenowisco,1,4.3,2019,51105,1,4.3,Lee County,county,7719.0,7397.0,322.0,4.2,23185.0
6/2/2025,2019,Cocaine,Locality,51107,Loudoun County,Loudoun,6,1.5,2019,51107,6,1.5,Loudoun County,county,234008.0,228865.0,5143.0,2.2,412828.0
6/2/2025,2019,Cocaine,Locality,51109,Louisa County,Blue Ridge,2,5.3,2019,51109,2,5.3,Louisa County,county,18086.0,17562.0,524.0,2.9,36434.0
6/2/2025,2019,Cocaine,Locality,51111,Lunenburg County,Piedmont,0,0,2019,51111,0,0.0,Lunenburg County,county,4631.0,4466.0,165.0,3.6,12185.0
6/2/2025,2019,Cocaine,Locality,51113,Madison County,Rappahannock/Rapidan,0,0,2019,51113,0,0.0,Madison County,county,6991.0,6825.0,166.0,2.4,13560.0
6/2/2025,2019,Cocaine,Locality,51115,Mathews County,Three Rivers,0,0,2019,51115,0,0.0,Mathews County,county,3610.0,3495.0,115.0,3.2,8538.0
6/2/2025,2019,Cocaine,Locality,51117,Mecklenburg County,Southside,0,0,2019,51117,0,0.0,Mecklenburg County,county,13203.0,12699.0,504.0,3.8,31009.0
6/2/2025,2019,Cocaine,Locality,51119,Middlesex County,Three Rivers,0,0,2019,51119,0,0.0,Middlesex County,county,4776.0,4642.0,134.0,2.8,10764.0
6/2/2025,2019,Cocaine,Locality,51121,Montgomery County,New River,3,3,2019,51121,3,3.0,Montgomery County,county,48833.0,47411.0,1422.0,2.9,100690.0
6/2/2025,2019,Cocaine,Locality,51125,Nelson County,Blue Ridge,0,0,2019,51125,0,0.0,Nelson County,county,7123.0,6919.0,204.0,2.9,14752.0
6/2/2025,2019,Cocaine,Locality,51127,New Kent County,Chickahominy,1,4.3,2019,51127,1,4.3,New Kent County,county,11948.0,11656.0,292.0,2.4,22715.0
6/2/2025,2019,Cocaine,Locality,51131,Northampton County,Eastern Shore,0,0,2019,51131,0,0.0,Northampton County,county,5222.0,4978.0,244.0,4.7,12152.0
6/2/2025,2019,Cocaine,Locality,51133,Northumberland County,Three Rivers,0,0,2019,51133,0,0.0,Northumberland County,county,4707.0,4470.0,237.0,5.0,11877.0
6/2/2025,2019,Cocaine,Locality,51135,Nottoway County,Piedmont,2,13.1,2019,51135,2,13.1,Nottoway County,county,5932.0,5732.0,200.0,3.4,15773.0
6/2/2025,2019,Cocaine,Locality,51137,Orange County,Rappahannock/Rapidan,2,5.4,2019,51137,2,5.4,Orange County,county,17899.0,17397.0,502.0,2.8,35599.0
6/2/2025,2019,Cocaine,Locality,51139,Page County,Lord Fairfax,0,0,2019,51139,0,0.0,Page County,county,11621.0,11169.0,452.0,3.9,23774.0
6/2/2025,2019,Cocaine,Locality,51141,Patrick County,West Piedmont,0,0,2019,51141,0,0.0,Patrick County,county,7866.0,7617.0,249.0,3.2,17999.0
6/2/2025,2019,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,5,8.3,2019,51143,5,8.3,Pittsylvania County,county,27606.0,26615.0,991.0,3.6,60705.0
6/2/2025,2019,Cocaine,Locality,51145,Powhatan County,Chesterfield,4,13.5,2019,51145,4,13.5,Powhatan County,county,16008.0,15629.0,379.0,2.4,30153.0
6/2/2025,2019,Cocaine,Locality,51147,Prince Edward County,Piedmont,1,4.4,2019,51147,1,4.4,Prince Edward County,county,8836.0,8465.0,371.0,4.2,22681.0
6/2/2025,2019,Cocaine,Locality,51149,Prince George County,Crater,5,13,2019,51149,5,13.0,Prince George County,county,16661.0,16208.0,453.0,2.7,40095.0
6/2/2025,2019,Cocaine,Locality,51153,Prince William County,Prince William,13,2.8,2019,51153,13,2.8,Prince William County,county,255786.0,249535.0,6251.0,2.4,474611.0
6/2/2025,2019,Cocaine,Locality,51155,Pulaski County,New River,0,0,2019,51155,0,0.0,Pulaski County,county,15436.0,14900.0,536.0,3.5,33930.0
6/2/2025,2019,Cocaine,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0,2019,51157,0,0.0,Rappahannock County,county,3646.0,3553.0,93.0,2.6,7223.0
6/2/2025,2019,Cocaine,Locality,51159,Richmond County,Three Rivers,0,0,2019,51159,0,0.0,Richmond County,county,3423.0,3302.0,121.0,3.5,9097.0
6/2/2025,2019,Cocaine,Locality,51161,Roanoke County,Alleghany,2,2.1,2019,51161,2,2.1,Roanoke County,county,48310.0,47051.0,1259.0,2.6,95591.0
6/2/2025,2019,Cocaine,Locality,51163,Rockbridge County,Central Shenandoah,0,0,2019,51163,0,0.0,Rockbridge County,county,10719.0,10433.0,286.0,2.7,22533.0
6/2/2025,2019,Cocaine,Locality,51165,Rockingham County,Central Shenandoah,0,0,2019,51165,0,0.0,Rockingham County,county,43846.0,42844.0,1002.0,2.3,82118.0
6/2/2025,2019,Cocaine,Locality,51167,Russell County,Cumberland Plateau,0,0,2019,51167,0,0.0,Russell County,county,9746.0,9292.0,454.0,4.7,26361.0
6/2/2025,2019,Cocaine,Locality,51169,Scott County,Lenowisco,0,0,2019,51169,0,0.0,Scott County,county,8058.0,7781.0,277.0,3.4,22126.0
6/2/2025,2019,Cocaine,Locality,51171,Shenandoah County,Lord Fairfax,1,2.3,2019,51171,1,2.3,Shenandoah County,county,21623.0,21065.0,558.0,2.6,43388.0
6/2/2025,2019,Cocaine,Locality,51173,Smyth County,Mount Rogers,0,0,2019,51173,0,0.0,Smyth County,county,12350.0,11853.0,497.0,4.0,30360.0
6/2/2025,2019,Cocaine,Locality,51175,Southampton County,Western Tidewater,0,0,2019,51175,0,0.0,Southampton County,county,8169.0,7925.0,244.0,3.0,18138.0
6/2/2025,2019,Cocaine,Locality,51177,Spotsylvania County,Rappahannock,7,5.1,2019,51177,7,5.1,Spotsylvania County,county,71458.0,69493.0,1965.0,2.7,136914.0
6/2/2025,2019,Cocaine,Locality,51179,Stafford County,Rappahannock,7,4.6,2019,51179,7,4.6,Stafford County,county,77794.0,75777.0,2017.0,2.6,152983.0
6/2/2025,2019,Cocaine,Locality,51181,Surry County,Crater,0,0,2019,51181,0,0.0,Surry County,county,3349.0,3225.0,124.0,3.7,6579.0
6/2/2025,2019,Cocaine,Locality,51183,Sussex County,Crater,0,0,2019,51183,0,0.0,Sussex County,county,4688.0,4517.0,171.0,3.6,11243.0
6/2/2025,2019,Cocaine,Locality,51185,Tazewell County,Cumberland Plateau,0,0,2019,51185,0,0.0,Tazewell County,county,15069.0,14399.0,670.0,4.4,41582.0
6/2/2025,2019,Cocaine,Locality,51187,Warren County,Lord Fairfax,7,17.4,2019,51187,7,17.4,Warren County,county,20546.0,19978.0,568.0,2.8,40047.0
6/2/2025,2019,Cocaine,Locality,51191,Washington County,Mount Rogers,0,0,2019,51191,0,0.0,Washington County,county,24369.0,23506.0,863.0,3.5,53956.0
6/2/2025,2019,Cocaine,Locality,51193,Westmoreland County,Three Rivers,3,16.7,2019,51193,3,16.7,Westmoreland County,county,7535.0,7205.0,330.0,4.4,18340.0
6/2/2025,2019,Cocaine,Locality,51195,Wise County,Lenowisco,0,0,2019,51195,0,0.0,Wise County,county,13535.0,12941.0,594.0,4.4,36880.0
6/2/2025,2019,Cocaine,Locality,51197,Wythe County,Mount Rogers,0,0,2019,51197,0,0.0,Wythe County,county,13933.0,13454.0,479.0,3.4,28595.0
6/2/2025,2019,Cocaine,Locality,51199,York County,Peninsula,3,4.4,2019,51199,3,4.4,York County,county,32571.0,31703.0,868.0,2.7,69460.0
6/2/2025,2019,Cocaine,Locality,51510,Alexandria City,Alexandria,4,2.5,2019,51510,4,2.5,Alexandria city,city,100734.0,98627.0,2107.0,2.1,162218.0
6/2/2025,2019,Cocaine,Locality,51520,Bristol City,Mount Rogers,0,0,2019,51520,0,0.0,Bristol city,city,7521.0,7252.0,269.0,3.6,17124.0
6/2/2025,2019,Cocaine,Locality,51530,Buena Vista City,Central Shenandoah,0,0,2019,51530,0,0.0,Buena Vista city,city,3188.0,3093.0,95.0,3.0,6636.0
6/2/2025,2019,Cocaine,Locality,51540,Charlottesville City,Blue Ridge,3,6.3,2019,51540,3,6.3,Charlottesville city,city,25610.0,25004.0,606.0,2.4,50694.0
6/2/2025,2019,Cocaine,Locality,51550,Chesapeake City,Chesapeake,14,5.7,2019,51550,14,5.7,Chesapeake city,city,121454.0,117938.0,3516.0,2.9,247917.0
6/2/2025,2019,Cocaine,Locality,51570,Colonial Heights City,Chesterfield,2,11.5,2019,51570,2,11.5,Colonial Heights city,city,9034.0,8753.0,281.0,3.1,17900.0
6/2/2025,2019,Cocaine,Locality,51580,Covington City,Alleghany,0,0,2019,51580,0,0.0,Covington city,city,2374.0,2276.0,98.0,4.1,5903.0
6/2/2025,2019,Cocaine,Locality,51590,Danville City,Pittsylvania/Danville,7,17.5,2019,51590,7,17.5,Danville city,city,17832.0,16870.0,962.0,5.4,42082.0
6/2/2025,2019,Cocaine,Locality,51595,Emporia City,Crater,0,0,2019,51595,0,0.0,Emporia city,city,2316.0,2199.0,117.0,5.1,5911.0
6/2/2025,2019,Cocaine,Locality,51600,Fairfax City,Fairfax,2,8.3,2019,51600,2,8.3,Fairfax city,city,13251.0,12964.0,287.0,2.2,24425.0
6/2/2025,2019,Cocaine,Locality,51610,Falls Church City,Fairfax,0,0,2019,51610,0,0.0,Falls Church city,city,8058.0,7883.0,175.0,2.2,14244.0
6/2/2025,2019,Cocaine,Locality,51620,Franklin City,Western Tidewater,0,0,2019,51620,0,0.0,Franklin city,city,3655.0,3512.0,143.0,3.9,8403.0
6/2/2025,2019,Cocaine,Locality,51630,Fredericksburg City,Rappahannock,0,0,2019,51630,0,0.0,Fredericksburg city,city,15313.0,14859.0,454.0,3.0,27803.0
6/2/2025,2019,Cocaine,Locality,51640,Galax City,Mount Rogers,0,0,2019,51640,0,0.0,Galax city,city,2890.0,2793.0,97.0,3.4,6766.0
6/2/2025,2019,Cocaine,Locality,51650,Hampton City,Hampton,16,11.9,2019,51650,16,11.9,Hampton city,city,65894.0,63483.0,2411.0,3.7,137358.0
6/2/2025,2019,Cocaine,Locality,51660,Harrisonburg City,Central Shenandoah,2,3.8,2019,51660,2,3.8,Harrisonburg city,city,26395.0,25629.0,766.0,2.9,55103.0
6/2/2025,2019,Cocaine,Locality,51670,Hopewell City,Crater,5,22.2,2019,51670,5,22.2,Hopewell city,city,10142.0,9726.0,416.0,4.1,22915.0
6/2/2025,2019,Cocaine,Locality,51678,Lexington City,Central Shenandoah,0,0,2019,51678,0,0.0,Lexington city,city,2709.0,2579.0,130.0,4.8,7536.0
6/2/2025,2019,Cocaine,Locality,51680,Lynchburg City,Central Virginia,7,8.5,2019,51680,7,8.5,Lynchburg city,city,38367.0,37061.0,1306.0,3.4,80772.0
6/2/2025,2019,Cocaine,Locality,51683,Manassas City,Prince William,4,9.7,2019,51683,4,9.7,Manassas city,city,23480.0,22924.0,556.0,2.4,42868.0
6/2/2025,2019,Cocaine,Locality,51685,Manassas Park City,Prince William,0,0,2019,51685,0,0.0,Manassas Park city,city,10410.0,10187.0,223.0,2.1,16967.0
6/2/2025,2019,Cocaine,Locality,51690,Martinsville City,West Piedmont,1,8,2019,51690,1,8.0,Martinsville city,city,6004.0,5775.0,229.0,3.8,13448.0
6/2/2025,2019,Cocaine,Locality,51700,Newport News City,Peninsula,12,6.7,2019,51700,12,6.7,Newport News city,city,89557.0,86469.0,3088.0,3.4,186775.0
6/2/2025,2019,Cocaine,Locality,51710,Norfolk City,Norfolk City,15,6.2,2019,51710,15,6.2,Norfolk city,city,109850.0,106040.0,3810.0,3.5,242979.0
6/2/2025,2019,Cocaine,Locality,51720,Norton City,Lenowisco,0,0,2019,51720,0,0.0,Norton city,city,1572.0,1514.0,58.0,3.7,3785.0
6/2/2025,2019,Cocaine,Locality,51730,Petersburg City,Crater,7,22.3,2019,51730,7,22.3,Petersburg city,city,14951.0,14211.0,740.0,4.9,33569.0
6/2/2025,2019,Cocaine,Locality,51735,Poquoson City,Peninsula,1,8.1,2019,51735,1,8.1,Poquoson city,city,6571.0,6417.0,154.0,2.3,12452.0
6/2/2025,2019,Cocaine,Locality,51740,Portsmouth City,Portsmouth,12,12.7,2019,51740,12,12.7,Portsmouth city,city,43823.0,42087.0,1736.0,4.0,97478.0
6/2/2025,2019,Cocaine,Locality,51750,Radford City,New River,0,0,2019,51750,0,0.0,Radford city,city,8027.0,7747.0,280.0,3.5,17574.0
6/2/2025,2019,Cocaine,Locality,51760,Richmond City,Richmond City,47,20.4,2019,51760,47,20.4,Richmond city,city,126125.0,122325.0,3800.0,3.0,229895.0
6/2/2025,2019,Cocaine,Locality,51770,Roanoke City,Roanoke City,16,16.1,2019,51770,16,16.1,Roanoke city,city,48748.0,47274.0,1474.0,3.0,100444.0
6/2/2025,2019,Cocaine,Locality,51775,Salem City,Alleghany,1,4,2019,51775,1,4.0,Salem city,city,12786.0,12433.0,353.0,2.8,25677.0
6/2/2025,2019,Cocaine,Locality,51790,Staunton City,Central Shenandoah,0,0,2019,51790,0,0.0,Staunton city,city,12555.0,12222.0,333.0,2.7,25510.0
6/2/2025,2019,Cocaine,Locality,51800,Suffolk City,Western Tidewater,7,7.6,2019,51800,7,7.6,Suffolk city,city,45263.0,43911.0,1352.0,3.0,94062.0
6/2/2025,2019,Cocaine,Locality,51810,Virginia Beach City,Virginia Beach,15,3.3,2019,51810,15,3.3,Virginia Beach city,city,233098.0,226832.0,6266.0,2.7,458804.0
6/2/2025,2019,Cocaine,Locality,51820,Waynesboro City,Central Shenandoah,0,0,2019,51820,0,0.0,Waynesboro city,city,11075.0,10777.0,298.0,2.7,22027.0
6/2/2025,2019,Cocaine,Locality,51830,Williamsburg City,Peninsula,1,6.7,2019,51830,1,6.7,Williamsburg city,city,6691.0,6425.0,266.0,4.0,15829.0
6/2/2025,2019,Cocaine,Locality,51840,Winchester City,Lord Fairfax,2,7.1,2019,51840,2,7.1,Winchester city,city,14872.0,14466.0,406.0,2.7,28409.0
6/2/2025,2020,Cocaine,Locality,51001,Accomack County,Eastern Shore,1,3.1,2020,51001,1,3.1,Accomack County,county,14523,13442,1081,7.4,33395.0
6/2/2025,2020,Cocaine,Locality,51003,Albemarle County,Blue Ridge,4,3.6,2020,51003,4,3.6,Albemarle County,county,55514,52389,3125,5.6,112801.0
6/2/2025,2020,Cocaine,Locality,51005,Alleghany County,Alleghany,0,0,2020,51005,0,0.0,Alleghany County,county,6270,5809,461,7.4,15209.0
6/2/2025,2020,Cocaine,Locality,51007,Amelia County,Piedmont,2,15.4,2020,51007,2,15.4,Amelia County,county,6137,5769,368,6,13272.0
6/2/2025,2020,Cocaine,Locality,51009,Amherst County,Central Virginia,2,6.3,2020,51009,2,6.3,Amherst County,county,15205,14358,847,5.6,31344.0
6/2/2025,2020,Cocaine,Locality,51011,Appomattox County,Central Virginia,1,6.2,2020,51011,1,6.2,Appomattox County,county,7707,7284,423,5.5,16136.0
6/2/2025,2020,Cocaine,Locality,51013,Arlington County,Arlington,13,5.4,2020,51013,13,5.4,Arlington County,county,147636,140667,6969,4.7,238336.0
6/2/2025,2020,Cocaine,Locality,51015,Augusta County,Central Shenandoah,0,0,2020,51015,0,0.0,Augusta County,county,38110,36348,1762,4.6,77509.0
6/2/2025,2020,Cocaine,Locality,51017,Bath County,Central Shenandoah,0,0,2020,51017,0,0.0,Bath County,county,2009,1772,237,11.8,4222.0
6/2/2025,2020,Cocaine,Locality,51019,Bedford County,Central Virginia,2,2.5,2020,51019,2,2.5,Bedford County,county,37735,35742,1993,5.3,79543.0
6/2/2025,2020,Cocaine,Locality,51021,Bland County,Mount Rogers,0,0,2020,51021,0,0.0,Bland County,county,2600,2437,163,6.3,6258.0
6/2/2025,2020,Cocaine,Locality,51023,Botetourt County,Alleghany,2,5.9,2020,51023,2,5.9,Botetourt County,county,16253,15453,800,4.9,33605.0
6/2/2025,2020,Cocaine,Locality,51025,Brunswick County,Southside,1,6.2,2020,51025,1,6.2,Brunswick County,county,6451,5968,483,7.5,15842.0
6/2/2025,2020,Cocaine,Locality,51027,Buchanan County,Cumberland Plateau,0,0,2020,51027,0,0.0,Buchanan County,county,6227,5603,624,10,20280.0
6/2/2025,2020,Cocaine,Locality,51029,Buckingham County,Piedmont,1,5.8,2020,51029,1,5.8,Buckingham County,county,7018,6541,477,6.8,16801.0
6/2/2025,2020,Cocaine,Locality,51031,Campbell County,Central Virginia,0,0,2020,51031,0,0.0,Campbell County,county,27388,25839,1549,5.7,55693.0
6/2/2025,2020,Cocaine,Locality,51033,Caroline County,Rappahannock,2,6.5,2020,51033,2,6.5,Caroline County,county,14948,13909,1039,7,31020.0
6/2/2025,2020,Cocaine,Locality,51035,Carroll County,Mount Rogers,0,0,2020,51035,0,0.0,Carroll County,county,12330,11223,1107,9,29088.0
6/2/2025,2020,Cocaine,Locality,51036,Charles City County,Chickahominy,0,0,2020,51036,0,0.0,Charles City County,city,3399,3159,240,7.1,6758.0
6/2/2025,2020,Cocaine,Locality,51037,Charlotte County,Piedmont,1,8.5,2020,51037,1,8.5,Charlotte County,county,4778,4487,291,6.1,11528.0
6/2/2025,2020,Cocaine,Locality,51041,Chesterfield County,Chesterfield,29,8.1,2020,51041,29,8.1,Chesterfield County,county,186791,175396,11395,6.1,365627.0
6/2/2025,2020,Cocaine,Locality,51043,Clarke County,Lord Fairfax,0,0,2020,51043,0,0.0,Clarke County,county,7440,7086,354,4.8,14804.0
6/2/2025,2020,Cocaine,Locality,51045,Craig County,Alleghany,1,19.7,2020,51045,1,19.7,Craig County,county,2014,1896,118,5.9,4891.0
6/2/2025,2020,Cocaine,Locality,51047,Culpeper County,Rappahannock/Rapidan,3,5.6,2020,51047,3,5.6,Culpeper County,county,25906,24651,1255,4.8,52661.0
6/2/2025,2020,Cocaine,Locality,51049,Cumberland County,Piedmont,2,20.1,2020,51049,2,20.1,Cumberland County,county,5064,4778,286,5.6,9683.0
6/2/2025,2020,Cocaine,Locality,51051,Dickenson County,Cumberland Plateau,0,0,2020,51051,0,0.0,Dickenson County,county,4835,4448,387,8,14080.0
6/2/2025,2020,Cocaine,Locality,51053,Dinwiddie County,Crater,2,7,2020,51053,2,7.0,Dinwiddie County,county,13541,12668,873,6.4,27955.0
6/2/2025,2020,Cocaine,Locality,51057,Essex County,Three Rivers,1,9.1,2020,51057,1,9.1,Essex County,county,4891,4502,389,8,10607.0
6/2/2025,2020,Cocaine,Locality,51059,Fairfax County,Fairfax,21,1.8,2020,51059,21,1.8,Fairfax County,county,621188,583603,37585,6.1,1149314.0
6/2/2025,2020,Cocaine,Locality,51061,Fauquier County,Rappahannock/Rapidan,1,1.4,2020,51061,1,1.4,Fauquier County,county,38950,37165,1785,4.6,73036.0
6/2/2025,2020,Cocaine,Locality,51063,Floyd County,New River,0,0,2020,51063,0,0.0,Floyd County,county,7924,7505,419,5.3,15450.0
6/2/2025,2020,Cocaine,Locality,51065,Fluvanna County,Blue Ridge,2,7.3,2020,51065,2,7.3,Fluvanna County,county,13316,12569,747,5.6,27310.0
6/2/2025,2020,Cocaine,Locality,51067,Franklin County,West Piedmont,2,3.6,2020,51067,2,3.6,Franklin County,county,24741,23290,1451,5.9,54419.0
6/2/2025,2020,Cocaine,Locality,51069,Frederick County,Lord Fairfax,8,8.8,2020,51069,8,8.8,Frederick County,county,46728,44381,2347,5,91731.0
6/2/2025,2020,Cocaine,Locality,51071,Giles County,New River,0,0,2020,51071,0,0.0,Giles County,county,7495,6995,500,6.7,16759.0
6/2/2025,2020,Cocaine,Locality,51073,Gloucester County,Three Rivers,1,2.7,2020,51073,1,2.7,Gloucester County,county,19170,18081,1089,5.7,38715.0
6/2/2025,2020,Cocaine,Locality,51075,Goochland County,Chickahominy,1,4.1,2020,51075,1,4.1,Goochland County,county,11695,11124,571,4.9,24809.0
6/2/2025,2020,Cocaine,Locality,51077,Grayson County,Mount Rogers,0,0,2020,51077,0,0.0,Grayson County,county,6735,6263,472,7,15314.0
6/2/2025,2020,Cocaine,Locality,51079,Greene County,Blue Ridge,0,0,2020,51079,0,0.0,Greene County,county,10596,10038,558,5.3,20648.0
6/2/2025,2020,Cocaine,Locality,51081,Greensville County,Crater,0,0,2020,51081,0,0.0,Greensville County,county,3853,3556,297,7.7,11329.0
6/2/2025,2020,Cocaine,Locality,51083,Halifax County,Southside,4,11.9,2020,51083,4,11.9,Halifax County,county,14404,13305,1099,7.6,33958.0
6/2/2025,2020,Cocaine,Locality,51085,Hanover County,Chickahominy,3,2.8,2020,51085,3,2.8,Hanover County,county,57310,54411,2899,5.1,110164.0
6/2/2025,2020,Cocaine,Locality,51087,Henrico County,Henrico,26,7.8,2020,51087,26,7.8,Henrico County,county,178980,166880,12100,6.8,334756.0
6/2/2025,2020,Cocaine,Locality,51089,Henry County,West Piedmont,5,9.9,2020,51089,5,9.9,Henry County,county,21065,19192,1873,8.9,50758.0
6/2/2025,2020,Cocaine,Locality,51091,Highland County,Central Shenandoah,0,0,2020,51091,0,0.0,Highland County,county,902,854,48,5.3,2231.0
6/2/2025,2020,Cocaine,Locality,51093,Isle of Wight County,Western Tidewater,2,5.3,2020,51093,2,5.3,Isle of Wight County,county,18926,17910,1016,5.4,38674.0
6/2/2025,2020,Cocaine,Locality,51095,James City County,Peninsula,3,3.9,2020,51095,3,3.9,James City County,city,35309,32684,2625,7.4,78317.0
6/2/2025,2020,Cocaine,Locality,51097,King and Queen County,Three Rivers,0,0,2020,51097,0,0.0,King and Queen County,county,3407,3207,200,5.9,6608.0
6/2/2025,2020,Cocaine,Locality,51099,King George County,Rappahannock,1,3.7,2020,51099,1,3.7,King George County,county,13638,13004,634,4.6,26783.0
6/2/2025,2020,Cocaine,Locality,51101,King William County,Three Rivers,3,17,2020,51101,3,17.0,King William County,county,9469,8958,511,5.4,17853.0
6/2/2025,2020,Cocaine,Locality,51103,Lancaster County,Three Rivers,1,9.4,2020,51103,1,9.4,Lancaster County,county,4461,4058,403,9,10924.0
6/2/2025,2020,Cocaine,Locality,51105,Lee County,Lenowisco,0,0,2020,51105,0,0.0,Lee County,county,7654,7116,538,7,22162.0
6/2/2025,2020,Cocaine,Locality,51107,Loudoun County,Loudoun,13,3.1,2020,51107,13,3.1,Loudoun County,county,231824,219430,12394,5.3,421808.0
6/2/2025,2020,Cocaine,Locality,51109,Louisa County,Blue Ridge,4,10.5,2020,51109,4,10.5,Louisa County,county,17907,16838,1069,6,37750.0
6/2/2025,2020,Cocaine,Locality,51111,Lunenburg County,Piedmont,0,0,2020,51111,0,0.0,Lunenburg County,county,4540,4256,284,6.3,11918.0
6/2/2025,2020,Cocaine,Locality,51113,Madison County,Rappahannock/Rapidan,1,7.5,2020,51113,1,7.5,Madison County,county,6829,6537,292,4.3,13844.0
6/2/2025,2020,Cocaine,Locality,51115,Mathews County,Three Rivers,0,0,2020,51115,0,0.0,Mathews County,county,3483,3281,202,5.8,8525.0
6/2/2025,2020,Cocaine,Locality,51117,Mecklenburg County,Southside,2,6.5,2020,51117,2,6.5,Mecklenburg County,county,13049,12160,889,6.8,30273.0
6/2/2025,2020,Cocaine,Locality,51119,Middlesex County,Three Rivers,0,0,2020,51119,0,0.0,Middlesex County,county,4644,4373,271,5.8,10617.0
6/2/2025,2020,Cocaine,Locality,51121,Montgomery County,New River,2,2,2020,51121,2,2.0,Montgomery County,county,47053,44630,2423,5.1,101446.0
6/2/2025,2020,Cocaine,Locality,51125,Nelson County,Blue Ridge,0,0,2020,51125,0,0.0,Nelson County,county,6790,6370,420,6.2,14784.0
6/2/2025,2020,Cocaine,Locality,51127,New Kent County,Chickahominy,1,4.2,2020,51127,1,4.2,New Kent County,county,11855,11264,591,5,23069.0
6/2/2025,2020,Cocaine,Locality,51131,Northampton County,Eastern Shore,1,8.6,2020,51131,1,8.6,Northampton County,county,5128,4689,439,8.6,12270.0
